date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2019-11-02,Crisis Shelters,35,258,13.57,2019,11,2,86.43
2019-11-02,Transitional Independent Living (HYA),25,25,100,2019,11,2,0
2019-11-02,Transitional Independent Living (TIL),101,493,20.49,2019,11,2,79.51
2019-11-03,Crisis Shelters,36,258,13.95,2019,11,3,86.05
2019-11-03,Transitional Independent Living (HYA),25,25,100,2019,11,3,0
2019-11-03,Transitional Independent Living (TIL),101,493,20.49,2019,11,3,79.51
2019-11-04,Crisis Shelters,36,258,13.95,2019,11,4,86.05
2019-11-04,Transitional Independent Living (HYA),15,25,60,2019,11,4,40
2019-11-04,Transitional Independent Living (TIL),110,493,22.31,2019,11,4,77.69
2019-11-05,Crisis Shelters,35,258,13.57,2019,11,5,86.43
2019-11-05,Transitional Independent Living (HYA),15,25,60,2019,11,5,40
2019-11-05,Transitional Independent Living (TIL),111,493,22.52,2019,11,5,77.48
2019-11-06,Crisis Shelters,29,258,11.24,2019,11,6,88.76
2019-11-06,Transitional Independent Living (HYA),15,25,60,2019,11,6,40
2019-11-06,Transitional Independent Living (TIL),106,493,21.5,2019,11,6,78.5
2019-11-07,Crisis Shelters,37,258,14.34,2019,11,7,85.66
2019-11-07,Transitional Independent Living (HYA),15,25,60,2019,11,7,40
2019-11-07,Transitional Independent Living (TIL),107,493,21.7,2019,11,7,78.3
2019-11-08,Crisis Shelters,34,258,13.18,2019,11,8,86.82
2019-11-08,Transitional Independent Living (HYA),15,25,60,2019,11,8,40
2019-11-08,Transitional Independent Living (TIL),106,493,21.5,2019,11,8,78.5
2019-11-09,Crisis Shelters,33,258,12.79,2019,11,9,87.21000000000001
2019-11-09,Transitional Independent Living (HYA),15,25,60,2019,11,9,40
2019-11-09,Transitional Independent Living (TIL),106,493,21.5,2019,11,9,78.5
2019-11-10,Crisis Shelters,31,258,12.02,2019,11,10,87.98
2019-11-10,Transitional Independent Living (HYA),15,25,60,2019,11,10,40
2019-11-10,Transitional Independent Living (TIL),106,493,21.5,2019,11,10,78.5
2019-11-11,Crisis Shelters,34,258,13.18,2019,11,11,86.82
2019-11-11,Transitional Independent Living (HYA),15,25,60,2019,11,11,40
2019-11-11,Transitional Independent Living (TIL),102,493,20.69,2019,11,11,79.31
2019-11-12,Crisis Shelters,33,258,12.79,2019,11,12,87.21000000000001
2019-11-12,Transitional Independent Living (HYA),15,25,60,2019,11,12,40
2019-11-12,Transitional Independent Living (TIL),104,493,21.1,2019,11,12,78.9
2019-11-13,Crisis Shelters,33,258,12.79,2019,11,13,87.21000000000001
2019-11-13,Transitional Independent Living (HYA),15,25,60,2019,11,13,40
2019-11-13,Transitional Independent Living (TIL),100,493,20.28,2019,11,13,79.72
2019-11-14,Crisis Shelters,36,258,13.95,2019,11,14,86.05
2019-11-14,Transitional Independent Living (HYA),15,25,60,2019,11,14,40
2019-11-14,Transitional Independent Living (TIL),96,493,19.47,2019,11,14,80.53
2019-11-15,Crisis Shelters,37,258,14.34,2019,11,15,85.66
2019-11-15,Transitional Independent Living (HYA),15,25,60,2019,11,15,40
2019-11-15,Transitional Independent Living (TIL),96,493,19.47,2019,11,15,80.53
2019-11-16,Crisis Shelters,33,258,12.79,2019,11,16,87.21000000000001
2019-11-16,Transitional Independent Living (HYA),15,25,60,2019,11,16,40
2019-11-16,Transitional Independent Living (TIL),94,493,19.07,2019,11,16,80.93
2019-11-17,Crisis Shelters,31,258,12.02,2019,11,17,87.98
2019-11-17,Transitional Independent Living (HYA),15,25,60,2019,11,17,40
2019-11-17,Transitional Independent Living (TIL),93,493,18.86,2019,11,17,81.14
2019-11-18,Crisis Shelters,28,258,10.85,2019,11,18,89.15
2019-11-18,Transitional Independent Living (HYA),15,25,60,2019,11,18,40
2019-11-18,Transitional Independent Living (TIL),96,493,19.47,2019,11,18,80.53
2019-11-19,Crisis Shelters,27,258,10.47,2019,11,19,89.53
2019-11-19,Transitional Independent Living (HYA),15,25,60,2019,11,19,40
2019-11-19,Transitional Independent Living (TIL),96,493,19.47,2019,11,19,80.53
2019-11-20,Crisis Shelters,26,258,10.08,2019,11,20,89.92
2019-11-20,Transitional Independent Living (HYA),15,25,60,2019,11,20,40
2019-11-20,Transitional Independent Living (TIL),95,493,19.27,2019,11,20,80.73
2019-11-21,Crisis Shelters,27,258,10.47,2019,11,21,89.53
2019-11-21,Transitional Independent Living (HYA),15,25,60,2019,11,21,40
2019-11-21,Transitional Independent Living (TIL),90,493,18.26,2019,11,21,81.74
2019-11-22,Crisis Shelters,22,258,8.53,2019,11,22,91.47
2019-11-22,Transitional Independent Living (HYA),14,25,56,2019,11,22,44
2019-11-22,Transitional Independent Living (TIL),86,493,17.44,2019,11,22,82.56
2019-11-23,Crisis Shelters,26,258,10.08,2019,11,23,89.92
2019-11-23,Transitional Independent Living (HYA),14,25,56,2019,11,23,44
2019-11-23,Transitional Independent Living (TIL),83,493,16.84,2019,11,23,83.16
2019-11-24,Crisis Shelters,27,258,10.47,2019,11,24,89.53
2019-11-24,Transitional Independent Living (HYA),14,25,56,2019,11,24,44
2019-11-24,Transitional Independent Living (TIL),83,493,16.84,2019,11,24,83.16
2019-11-25,Crisis Shelters,33,258,12.79,2019,11,25,87.21000000000001
2019-11-25,Transitional Independent Living (HYA),13,25,52,2019,11,25,48
2019-11-25,Transitional Independent Living (TIL),81,493,16.43,2019,11,25,83.57
2019-11-26,Crisis Shelters,32,258,12.4,2019,11,26,87.6
2019-11-26,Transitional Independent Living (HYA),13,25,52,2019,11,26,48
2019-11-26,Transitional Independent Living (TIL),81,493,16.43,2019,11,26,83.57
2019-11-27,Crisis Shelters,31,258,12.02,2019,11,27,87.98
2019-11-27,Transitional Independent Living (HYA),13,25,52,2019,11,27,48
2019-11-27,Transitional Independent Living (TIL),75,493,15.21,2019,11,27,84.78999999999999
2019-11-28,Crisis Shelters,36,258,13.95,2019,11,28,86.05
2019-11-28,Transitional Independent Living (HYA),13,25,52,2019,11,28,48
2019-11-28,Transitional Independent Living (TIL),79,493,16.02,2019,11,28,83.98
2019-11-29,Crisis Shelters,33,258,12.79,2019,11,29,87.21000000000001
2019-11-29,Transitional Independent Living (HYA),13,25,52,2019,11,29,48
2019-11-29,Transitional Independent Living (TIL),80,493,16.23,2019,11,29,83.77
2019-11-30,Crisis Shelters,33,258,12.79,2019,11,30,87.21000000000001
2019-11-30,Transitional Independent Living (HYA),11,25,44,2019,11,30,56
2019-11-30,Transitional Independent Living (TIL),83,493,16.84,2019,11,30,83.16
2019-12-01,Crisis Shelters,30,258,11.63,2019,12,1,88.37
2019-12-01,Transitional Independent Living (HYA),11,25,44,2019,12,1,56
2019-12-01,Transitional Independent Living (TIL),85,493,17.24,2019,12,1,82.76
2019-12-02,Crisis Shelters,29,258,11.24,2019,12,2,88.76
2019-12-02,Transitional Independent Living (HYA),10,25,40,2019,12,2,60
2019-12-02,Transitional Independent Living (TIL),90,493,18.26,2019,12,2,81.74
2019-12-03,Crisis Shelters,31,258,12.02,2019,12,3,87.98
2019-12-03,Transitional Independent Living (HYA),10,25,40,2019,12,3,60
2019-12-03,Transitional Independent Living (TIL),88,493,17.85,2019,12,3,82.15
2019-12-04,Crisis Shelters,30,258,11.63,2019,12,4,88.37
2019-12-04,Transitional Independent Living (HYA),8,25,32,2019,12,4,68
2019-12-04,Transitional Independent Living (TIL),86,493,17.44,2019,12,4,82.56
2019-12-05,Crisis Shelters,27,258,10.47,2019,12,5,89.53
2019-12-05,Transitional Independent Living (HYA),6,25,24,2019,12,5,76
2019-12-05,Transitional Independent Living (TIL),87,493,17.65,2019,12,5,82.35
2019-12-06,Crisis Shelters,30,258,11.63,2019,12,6,88.37
2019-12-06,Transitional Independent Living (HYA),4,25,16,2019,12,6,84
2019-12-06,Transitional Independent Living (TIL),85,493,17.24,2019,12,6,82.76
2019-12-07,Crisis Shelters,28,258,10.85,2019,12,7,89.15
2019-12-07,Transitional Independent Living (HYA),5,25,20,2019,12,7,80
2019-12-07,Transitional Independent Living (TIL),87,493,17.65,2019,12,7,82.35
2019-12-08,Crisis Shelters,27,258,10.47,2019,12,8,89.53
2019-12-08,Transitional Independent Living (HYA),5,25,20,2019,12,8,80
2019-12-08,Transitional Independent Living (TIL),85,493,17.24,2019,12,8,82.76
2019-12-09,Crisis Shelters,29,258,11.24,2019,12,9,88.76
2019-12-09,Transitional Independent Living (HYA),5,25,20,2019,12,9,80
2019-12-09,Transitional Independent Living (TIL),82,493,16.63,2019,12,9,83.37
2019-12-10,Crisis Shelters,28,258,10.85,2019,12,10,89.15
2019-12-10,Transitional Independent Living (HYA),5,25,20,2019,12,10,80
2019-12-10,Transitional Independent Living (TIL),81,493,16.43,2019,12,10,83.57
2019-12-11,Crisis Shelters,30,258,11.63,2019,12,11,88.37
2019-12-11,Transitional Independent Living (HYA),5,25,20,2019,12,11,80
2019-12-11,Transitional Independent Living (TIL),77,493,15.62,2019,12,11,84.38
2019-12-12,Crisis Shelters,34,258,13.18,2019,12,12,86.82
2019-12-12,Transitional Independent Living (HYA),4,25,16,2019,12,12,84
2019-12-12,Transitional Independent Living (TIL),73,493,14.81,2019,12,12,85.19
2019-12-13,Crisis Shelters,36,258,13.95,2019,12,13,86.05
2019-12-13,Transitional Independent Living (HYA),4,25,16,2019,12,13,84
2019-12-13,Transitional Independent Living (TIL),76,493,15.42,2019,12,13,84.58
2019-12-14,Crisis Shelters,34,258,13.18,2019,12,14,86.82
2019-12-14,Transitional Independent Living (HYA),3,25,12,2019,12,14,88
2019-12-14,Transitional Independent Living (TIL),75,493,15.21,2019,12,14,84.78999999999999
2019-12-15,Crisis Shelters,30,258,11.63,2019,12,15,88.37
2019-12-15,Transitional Independent Living (HYA),3,25,12,2019,12,15,88
2019-12-15,Transitional Independent Living (TIL),72,493,14.6,2019,12,15,85.4
2019-12-16,Crisis Shelters,32,258,12.4,2019,12,16,87.6
2019-12-16,Transitional Independent Living (HYA),3,25,12,2019,12,16,88
2019-12-16,Transitional Independent Living (TIL),72,493,14.6,2019,12,16,85.4
2019-12-17,Crisis Shelters,31,258,12.02,2019,12,17,87.98
2019-12-17,Transitional Independent Living (HYA),2,25,8,2019,12,17,92
2019-12-17,Transitional Independent Living (TIL),66,493,13.39,2019,12,17,86.61
2019-12-18,Crisis Shelters,26,258,10.08,2019,12,18,89.92
2019-12-18,Transitional Independent Living (HYA),2,25,8,2019,12,18,92
2019-12-18,Transitional Independent Living (TIL),68,493,13.79,2019,12,18,86.21000000000001
2019-12-19,Crisis Shelters,26,258,10.08,2019,12,19,89.92
2019-12-19,Transitional Independent Living (HYA),0,25,0,2019,12,19,100
2019-12-19,Transitional Independent Living (TIL),68,493,13.79,2019,12,19,86.21000000000001
2019-12-20,Crisis Shelters,28,258,10.85,2019,12,20,89.15
2019-12-20,Transitional Independent Living (HYA),0,25,0,2019,12,20,100
2019-12-20,Transitional Independent Living (TIL),69,493,14,2019,12,20,86
2019-12-21,Crisis Shelters,26,258,10.08,2019,12,21,89.92
2019-12-21,Transitional Independent Living (HYA),0,25,0,2019,12,21,100
2019-12-21,Transitional Independent Living (TIL),69,493,14,2019,12,21,86
2019-12-22,Crisis Shelters,25,258,9.69,2019,12,22,90.31
2019-12-22,Transitional Independent Living (HYA),0,25,0,2019,12,22,100
2019-12-22,Transitional Independent Living (TIL),68,493,13.79,2019,12,22,86.21000000000001
2019-12-23,Crisis Shelters,21,258,8.14,2019,12,23,91.86
2019-12-23,Transitional Independent Living (HYA),0,25,0,2019,12,23,100
2019-12-23,Transitional Independent Living (TIL),71,493,14.4,2019,12,23,85.6
2019-12-24,Crisis Shelters,21,258,8.14,2019,12,24,91.86
2019-12-24,Transitional Independent Living (HYA),0,25,0,2019,12,24,100
2019-12-24,Transitional Independent Living (TIL),71,493,14.4,2019,12,24,85.6
2019-12-25,Crisis Shelters,18,258,6.98,2019,12,25,93.02
2019-12-25,Transitional Independent Living (HYA),0,25,0,2019,12,25,100
2019-12-25,Transitional Independent Living (TIL),72,493,14.6,2019,12,25,85.4
2019-12-26,Crisis Shelters,21,258,8.14,2019,12,26,91.86
2019-12-26,Transitional Independent Living (HYA),0,25,0,2019,12,26,100
2019-12-26,Transitional Independent Living (TIL),73,493,14.81,2019,12,26,85.19
2019-12-27,Crisis Shelters,17,258,6.59,2019,12,27,93.41
2019-12-27,Transitional Independent Living (HYA),0,25,0,2019,12,27,100
2019-12-27,Transitional Independent Living (TIL),71,493,14.4,2019,12,27,85.6
2019-12-28,Crisis Shelters,17,258,6.59,2019,12,28,93.41
2019-12-28,Transitional Independent Living (HYA),0,25,0,2019,12,28,100
2019-12-28,Transitional Independent Living (TIL),71,493,14.4,2019,12,28,85.6
2019-12-29,Crisis Shelters,20,258,7.75,2019,12,29,92.25
2019-12-29,Transitional Independent Living (HYA),0,25,0,2019,12,29,100
2019-12-29,Transitional Independent Living (TIL),72,493,14.6,2019,12,29,85.4
2019-12-30,Crisis Shelters,21,258,8.14,2019,12,30,91.86
2019-12-30,Transitional Independent Living (HYA),1,25,4,2019,12,30,96
2019-12-30,Transitional Independent Living (TIL),74,493,15.01,2019,12,30,84.99
2019-12-31,Crisis Shelters,27,258,10.47,2019,12,31,89.53
2019-12-31,Transitional Independent Living (HYA),1,25,4,2019,12,31,96
2019-12-31,Transitional Independent Living (TIL),69,493,14,2019,12,31,86
2020-01-01,Crisis Shelters,22,258,8.53,2020,1,1,91.47
2020-01-01,Transitional Independent Living (HYA),1,25,4,2020,1,1,96
2020-01-01,Transitional Independent Living (TIL),66,493,13.39,2020,1,1,86.61
2020-01-02,Crisis Shelters,15,258,5.81,2020,1,2,94.19
2020-01-02,Transitional Independent Living (HYA),1,25,4,2020,1,2,96
2020-01-02,Transitional Independent Living (TIL),67,493,13.59,2020,1,2,86.41
2020-01-03,Crisis Shelters,12,258,4.65,2020,1,3,95.35
2020-01-03,Transitional Independent Living (HYA),0,25,0,2020,1,3,100
2020-01-03,Transitional Independent Living (TIL),65,493,13.18,2020,1,3,86.82
2020-01-04,Crisis Shelters,12,258,4.65,2020,1,4,95.35
2020-01-04,Transitional Independent Living (HYA),0,25,0,2020,1,4,100
2020-01-04,Transitional Independent Living (TIL),67,493,13.59,2020,1,4,86.41
2020-01-05,Crisis Shelters,16,258,6.2,2020,1,5,93.8
2020-01-05,Transitional Independent Living (HYA),0,25,0,2020,1,5,100
2020-01-05,Transitional Independent Living (TIL),68,493,13.79,2020,1,5,86.21000000000001
2020-01-06,Crisis Shelters,22,258,8.53,2020,1,6,91.47
2020-01-06,Transitional Independent Living (HYA),0,25,0,2020,1,6,100
2020-01-06,Transitional Independent Living (TIL),67,493,13.59,2020,1,6,86.41
2020-01-07,Crisis Shelters,17,258,6.59,2020,1,7,93.41
2020-01-07,Transitional Independent Living (HYA),0,25,0,2020,1,7,100
2020-01-07,Transitional Independent Living (TIL),67,493,13.59,2020,1,7,86.41
2020-01-08,Crisis Shelters,10,258,3.88,2020,1,8,96.12
2020-01-08,Transitional Independent Living (HYA),0,25,0,2020,1,8,100
2020-01-08,Transitional Independent Living (TIL),66,493,13.39,2020,1,8,86.61
2020-01-09,Crisis Shelters,16,258,6.2,2020,1,9,93.8
2020-01-09,Transitional Independent Living (HYA),0,25,0,2020,1,9,100
2020-01-09,Transitional Independent Living (TIL),63,493,12.78,2020,1,9,87.22
2020-01-10,Crisis Shelters,13,258,5.04,2020,1,10,94.96
2020-01-10,Transitional Independent Living (HYA),0,25,0,2020,1,10,100
2020-01-10,Transitional Independent Living (TIL),59,493,11.97,2020,1,10,88.03
2020-01-11,Crisis Shelters,15,258,5.81,2020,1,11,94.19
2020-01-11,Transitional Independent Living (HYA),0,25,0,2020,1,11,100
2020-01-11,Transitional Independent Living (TIL),60,493,12.17,2020,1,11,87.83
2020-01-12,Crisis Shelters,10,258,3.88,2020,1,12,96.12
2020-01-12,Transitional Independent Living (HYA),0,25,0,2020,1,12,100
2020-01-12,Transitional Independent Living (TIL),62,493,12.58,2020,1,12,87.42
2020-01-13,Crisis Shelters,13,258,5.04,2020,1,13,94.96
2020-01-13,Transitional Independent Living (HYA),0,25,0,2020,1,13,100
2020-01-13,Transitional Independent Living (TIL),59,493,11.97,2020,1,13,88.03
2020-01-14,Crisis Shelters,16,258,6.2,2020,1,14,93.8
2020-01-14,Transitional Independent Living (HYA),0,25,0,2020,1,14,100
2020-01-14,Transitional Independent Living (TIL),56,493,11.36,2020,1,14,88.64
2020-01-15,Crisis Shelters,12,258,4.65,2020,1,15,95.35
2020-01-15,Transitional Independent Living (HYA),0,25,0,2020,1,15,100
2020-01-15,Transitional Independent Living (TIL),52,493,10.55,2020,1,15,89.45
2020-01-16,Crisis Shelters,14,258,5.43,2020,1,16,94.57
2020-01-16,Transitional Independent Living (HYA),0,25,0,2020,1,16,100
2020-01-16,Transitional Independent Living (TIL),49,493,9.94,2020,1,16,90.06
2020-01-17,Crisis Shelters,16,258,6.2,2020,1,17,93.8
2020-01-17,Transitional Independent Living (HYA),0,25,0,2020,1,17,100
2020-01-17,Transitional Independent Living (TIL),51,493,10.34,2020,1,17,89.66
2020-01-18,Crisis Shelters,17,258,6.59,2020,1,18,93.41
2020-01-18,Transitional Independent Living (HYA),0,25,0,2020,1,18,100
2020-01-18,Transitional Independent Living (TIL),51,493,10.34,2020,1,18,89.66
2020-01-19,Crisis Shelters,16,258,6.2,2020,1,19,93.8
2020-01-19,Transitional Independent Living (HYA),0,25,0,2020,1,19,100
2020-01-19,Transitional Independent Living (TIL),52,493,10.55,2020,1,19,89.45
2020-01-20,Crisis Shelters,15,258,5.81,2020,1,20,94.19
2020-01-20,Transitional Independent Living (HYA),0,25,0,2020,1,20,100
2020-01-20,Transitional Independent Living (TIL),54,493,10.95,2020,1,20,89.05
2020-01-21,Crisis Shelters,16,258,6.2,2020,1,21,93.8
2020-01-21,Transitional Independent Living (HYA),0,25,0,2020,1,21,100
2020-01-21,Transitional Independent Living (TIL),53,493,10.75,2020,1,21,89.25
2020-01-22,Crisis Shelters,18,258,6.98,2020,1,22,93.02
2020-01-22,Transitional Independent Living (HYA),0,25,0,2020,1,22,100
2020-01-22,Transitional Independent Living (TIL),54,493,10.95,2020,1,22,89.05
2020-01-23,Crisis Shelters,13,258,5.04,2020,1,23,94.96
2020-01-23,Transitional Independent Living (HYA),0,25,0,2020,1,23,100
2020-01-23,Transitional Independent Living (TIL),49,493,9.94,2020,1,23,90.06
2020-01-24,Crisis Shelters,18,258,6.98,2020,1,24,93.02
2020-01-24,Transitional Independent Living (HYA),0,25,0,2020,1,24,100
2020-01-24,Transitional Independent Living (TIL),51,493,10.34,2020,1,24,89.66
2020-01-25,Crisis Shelters,25,258,9.69,2020,1,25,90.31
2020-01-25,Transitional Independent Living (HYA),0,25,0,2020,1,25,100
2020-01-25,Transitional Independent Living (TIL),51,493,10.34,2020,1,25,89.66
2020-01-26,Crisis Shelters,25,258,9.69,2020,1,26,90.31
2020-01-26,Transitional Independent Living (HYA),0,25,0,2020,1,26,100
2020-01-26,Transitional Independent Living (TIL),50,493,10.14,2020,1,26,89.86
2020-01-27,Crisis Shelters,19,258,7.36,2020,1,27,92.64
2020-01-27,Transitional Independent Living (HYA),0,25,0,2020,1,27,100
2020-01-27,Transitional Independent Living (TIL),47,493,9.53,2020,1,27,90.47
2020-01-28,Crisis Shelters,22,258,8.53,2020,1,28,91.47
2020-01-28,Transitional Independent Living (HYA),0,25,0,2020,1,28,100
2020-01-28,Transitional Independent Living (TIL),46,493,9.33,2020,1,28,90.67
2020-01-29,Crisis Shelters,24,258,9.3,2020,1,29,90.7
2020-01-29,Transitional Independent Living (HYA),0,25,0,2020,1,29,100
2020-01-29,Transitional Independent Living (TIL),45,493,9.13,2020,1,29,90.87
2020-01-30,Crisis Shelters,21,258,8.14,2020,1,30,91.86
2020-01-30,Transitional Independent Living (HYA),0,25,0,2020,1,30,100
2020-01-30,Transitional Independent Living (TIL),48,493,9.74,2020,1,30,90.26
2020-01-31,Crisis Shelters,23,258,8.91,2020,1,31,91.09
2020-01-31,Transitional Independent Living (HYA),0,25,0,2020,1,31,100
2020-01-31,Transitional Independent Living (TIL),50,493,10.14,2020,1,31,89.86
2020-02-01,Crisis Shelters,22,258,8.53,2020,2,1,91.47
2020-02-01,Transitional Independent Living (HYA),0,25,0,2020,2,1,100
2020-02-01,Transitional Independent Living (TIL),49,493,9.94,2020,2,1,90.06
2020-02-02,Crisis Shelters,21,258,8.14,2020,2,2,91.86
2020-02-02,Transitional Independent Living (HYA),0,25,0,2020,2,2,100
2020-02-02,Transitional Independent Living (TIL),52,493,10.55,2020,2,2,89.45
